conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
2000393055225147521,Mon Dec 15 02:30:44 +0000 2025,0,LDII dan Dinkes Wajo Gelar Pengajian Umum dan Cek Kesehatan Gratis https://t.co/ZsnrjXk0MB,2000393055225147521,,,in,,0,0,0,https://x.com/undefined/status/2000393055225147521,1698580133068865536,
2000390614576398822,Mon Dec 15 02:21:02 +0000 2025,0,Program cek kesehatan gratis Ini merupakan salah satu program Quick Win Presiden Prabowo Subianto yang menyasar 280 juta masyarakat. #SehatBersama #KesehatanUntukSemua #IndonesiaPeduli #PemeriksaanGratis https://t.co/OIXiLBbkeU,2000390614576398822,https://pbs.twimg.com/media/G8LQqDlbAAA-J_v.jpg,,in,,0,0,0,https://x.com/undefined/status/2000390614576398822,1702683043084021760,
2000389482240246161,Mon Dec 15 02:16:32 +0000 2025,0,Bersama kita menuju Indonesia sehat melalui program Cek Kesehatan Gratis #dukungCKG https://t.co/AV9Y20F7Vj,2000389482240246161,https://pbs.twimg.com/media/G8LPoL5a8AA8eAM.jpg,,in,,0,0,0,https://x.com/undefined/status/2000389482240246161,1356629012240494592,
2000386174305927386,Mon Dec 15 02:03:23 +0000 2025,1,Bersama kita menuju Indonesia sehat melalui program Cek Kesehatan Gratis #dukungCKG https://t.co/6pBGzTyxo5,2000386174305927386,https://pbs.twimg.com/media/G8LMnpea8AAhwE0.jpg,,in,,0,0,0,https://x.com/undefined/status/2000386174305927386,1864955089229922304,
2000371051159838731,Mon Dec 15 01:03:18 +0000 2025,0,Bersama kita menuju Indonesia sehat melalui program Cek Kesehatan Gratis #dukungCKG https://t.co/eNKBDdJcwg,2000371051159838731,https://pbs.twimg.com/media/G8K-3Y8bYAAQvFd.jpg,,in,,0,0,0,https://x.com/undefined/status/2000371051159838731,1974474370514112513,
2000262792436478190,Sun Dec 14 22:58:25 +0000 2025,0,@GenZNusantara Warga makin pede periksa kesehatan karena Presiden Prabowo serius dengan program cek gratis,2000339623235727564,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/2000339623235727564,1685884776295829504,
2000262792436478190,Sun Dec 14 18:28:36 +0000 2025,0,@GenZNusantara Dengan akses gratis dari Presiden Prabowo stigma cek kesehatan mahal jadi hilang,2000271724269703302,,GenZNusantara,in,,0,0,0,https://x.com/undefined/status/2000271724269703302,1681571556580012032,
2000262810295820595,Sun Dec 14 17:53:11 +0000 2025,21,Program Cek Kesehatan Gratis Memperkuat Skrining Kesehatan #CekKesehatanGratis https://t.co/ZgHxVxfpTy,2000262810295820595,https://pbs.twimg.com/amplify_video_thumb/2000262778238709760/img/litrKuzQNwNypEWz.jpg,,in,,0,114,19,https://x.com/undefined/status/2000262810295820595,2377352785,
2000262792436478190,Sun Dec 14 17:53:07 +0000 2025,23,Peningkatan Program Cek Kesehatan Gratis untuk Skrining Lebih Luas #CekKesehatanGratis https://t.co/gwXb7bvq1R,2000262792436478190,https://pbs.twimg.com/media/G8JcZ4uboAAaO78.jpg,,in,,0,119,22,https://x.com/undefined/status/2000262792436478190,2377352785,
2000196145163964758,Sun Dec 14 13:28:17 +0000 2025,0,Resmikan Jalan Gotong Royong Warga Dusun Galuhan Kediri Gelar Senam Sehat dan Cek Kesehatan Gratis https://t.co/vAvU6BFoEB https://t.co/TnQxew04RJ,2000196145163964758,https://pbs.twimg.com/media/G8IfyyPbMAA2AoN.jpg,,in,,0,0,1,https://x.com/undefined/status/2000196145163964758,2918142446,
2000185259976249710,Sun Dec 14 12:45:02 +0000 2025,0,Wakil Wali Kota Malang Buka SMK El-Hayat Mengabdi Masyarakat : Servis Gratis Ojek Online Hingga Cek Kesehatan - https://t.co/c5eek1FHH0,2000185259976249710,,,in,,0,0,0,https://x.com/undefined/status/2000185259976249710,1167982392935514115,
2000170871277924359,Sun Dec 14 11:47:51 +0000 2025,0,Sambut 5 Rajab YPR Kobra Kalsel Buka Posko Unik: Cek Kesehatan Pijat Gratis hingga Servis Kendaraan Gratis Selanjutnya: https://t.co/DEzYY3GWSi #5Rajab #Momen5Rajab #YPRKobra #Posko5Rajab #Banjar https://t.co/iYYrhTwDiF,2000170871277924359,https://pbs.twimg.com/ext_tw_video_thumb/2000170849576574976/pu/img/35Y4KF7Px2vBFXym.jpg,,in,,0,0,0,https://x.com/undefined/status/2000170871277924359,1978803211411795968,
2000057918390145297,Sun Dec 14 04:19:01 +0000 2025,1,Cek Kesehatan Gratis (CKG) diselenggarakan untuk meningkatkan akses layanan kesehatan bagi masyarakat. #CekKesehatanGratis #CKG #HidupSehat https://t.co/RAFKnXb59C,2000057918390145297,https://pbs.twimg.com/media/G8GiE9kaYAAFkAg.jpg,,in,,0,0,0,https://x.com/undefined/status/2000057918390145297,1524941291272171520,
2000055651880546518,Sun Dec 14 04:10:01 +0000 2025,0,Dukung Cek Kesehatan Gratis https://t.co/XNVhUoJemh,2000055651880546518,https://pbs.twimg.com/media/G8GgAkNa0AAgGkw.jpg,,in,,0,0,0,https://x.com/undefined/status/2000055651880546518,1555389663933739008,
2000055597702779031,Sun Dec 14 04:09:48 +0000 2025,0,Pemerintah Sasar 130 3 Juta Peserta Cek Kesehatan Gratis https://t.co/sI6two1vDW,2000055597702779031,https://pbs.twimg.com/media/G8Gf8xSbYAAmU0V.jpg,,in,,0,0,0,https://x.com/undefined/status/2000055597702779031,1555389663933739008,
2000055531415982248,Sun Dec 14 04:09:32 +0000 2025,0,Dukung Program Cek Kesehatan Gratis https://t.co/7T7Dn2u13v,2000055531415982248,https://pbs.twimg.com/media/G8Gf5ojbAAAjXES.jpg,,in,,0,0,0,https://x.com/undefined/status/2000055531415982248,1555389663933739008,
2000054326715371820,Sun Dec 14 04:04:45 +0000 2025,0,Program cek kesehatan gratis Ini merupakan salah satu program Quick Win Presiden Prabowo Subianto yang menyasar 280 juta masyarakat. #SehatBersama #KesehatanUntukSemua #IndonesiaPeduli #PemeriksaanGratis https://t.co/jGOi8he5ow,2000054326715371820,https://pbs.twimg.com/media/G8GezixawAE4A-t.jpg,,in,,0,0,0,https://x.com/undefined/status/2000054326715371820,1702683043084021760,
2000039658206769214,Sun Dec 14 03:06:28 +0000 2025,0,Polres Pelabuhan Tanjungperak Cek Kesehatan Gratis Pengemudi Angkutan Umum dan Ojol https://t.co/CpjQ2Fsu8p,2000039658206769214,,,in,,0,0,0,https://x.com/undefined/status/2000039658206769214,892140012208177152,
2000026980524376291,Sun Dec 14 02:16:05 +0000 2025,0,Tujuan program Cek Kesehatan Gratis untuk tingkatkan kesadaran masyarakat akan pentingnya menjaga kesehatan #dukungCKG https://t.co/qw5gfrIi6U,2000026980524376291,https://pbs.twimg.com/media/G8GF8J7aUAE8mZV.jpg,,in,,0,0,0,https://x.com/undefined/status/2000026980524376291,1356629012240494592,
2000021470706360496,Sun Dec 14 01:54:11 +0000 2025,0,Tujuan program Cek Kesehatan Gratis untuk tingkatkan kesadaran masyarakat akan pentingnya menjaga kesehatan #dukungCKG https://t.co/WAyknyqEgF,2000021470706360496,https://pbs.twimg.com/media/G8GA6QsaEAADf1I.jpg,,in,,0,0,0,https://x.com/undefined/status/2000021470706360496,1974474370514112513,
2000003375447118042,Sun Dec 14 00:42:17 +0000 2025,1,Tujuan program Cek Kesehatan Gratis untuk tingkatkan kesadaran masyarakat akan pentingnya menjaga kesehatan #dukungCKG https://t.co/MdE7kwLZ08,2000003375447118042,https://pbs.twimg.com/media/G8FweHiaAAA08lP.jpg,,in,,0,0,0,https://x.com/undefined/status/2000003375447118042,1864955089229922304,
1999869866459967680,Sat Dec 13 15:51:46 +0000 2025,0,Mari sukseskan program pemeriksaan kesehatan gratis! Cek kesehatan sekarang demi masa depan yang lebih sehat #PemerintahPeduli #ProgramPKG #PemeriksaanKesehatanGratis #PKGuntukSemua https://t.co/dHOswj0cD0,1999869866459967680,https://pbs.twimg.com/media/G8D3CNTakAEmE_d.jpg,,in,,0,0,0,https://x.com/undefined/status/1999869866459967680,1981432286760620032,
1999824150362505600,Sat Dec 13 12:50:07 +0000 2025,0,Dari SPGDT hingga Cek Kesehatan Gratis Ini Meriahnya Puncak HKN Inhil 2025 https://t.co/VNCuFpBdon,1999824150362505600,,,in,,0,0,1,https://x.com/undefined/status/1999824150362505600,328932923,
1999684318420197770,Sat Dec 13 12:08:56 +0000 2025,0,@IndonesiaJadi Cek kesehatan gratis makin gampang diakses thanks dukungan penuh dari Presiden Prabowo bareng kementerian terkait #CKG,1999813787885646072,,IndonesiaJadi,in,,0,0,0,https://x.com/undefined/status/1999813787885646072,1681142263437733898,
1999806831422787592,Sat Dec 13 11:45:05 +0000 2025,1,Kalau kalian gak mau keluar duit buat beli alatnya mending cari info cek kesehatan gratis tiap bulan di posyandu atau puskesmas daerah kalian jangan lupa track scorenya secara mandiri. Biar kalau kita sekit catatannya bisa langsung dikasih tunjuk ke dokter atau perawatnya.,1999807787082420614,,soobibeanie,in,,0,1,0,https://x.com/undefined/status/1999807787082420614,1801279370318983168,
1999686301826843093,Sat Dec 13 11:41:22 +0000 2025,0,@dheppylovelly Serius perubahan kesehatan berasa nyata semenjak Presiden Prabowo fokusin cek gratis,1999806849898696892,,dheppylovelly,in,,0,0,0,https://x.com/undefined/status/1999806849898696892,1681543722423693319,
1999803640501133751,Sat Dec 13 11:28:37 +0000 2025,0,Sebanyak 200 warga Kelurahan Angke mengikuti pelayanan skrining Cek Kesehatan Gratis (CKG) yang berlangsung di rumah susun (Rusun) Tambora Jalan Angke Jaya RW 11 Angke Tambora Jakarta Barat Minggu (13/12). #PemkotJB https://t.co/lJDm05Ke4Y,1999803640501133751,https://pbs.twimg.com/media/G8C6zeMa8AElqJG.jpg,,in,,0,0,0,https://x.com/undefined/status/1999803640501133751,587872495,
1999801863219335514,Sat Dec 13 11:21:33 +0000 2025,15,Anak sekecil ini dapat apa saja dari negara ? 1. Cek kesehatan Gratis 2. Makan bergizi gratis 3. PIP Pasti ada lagi aja gebrakan dari pemerintahan Presiden Prabowo untuk rakyatnya pemerintah ingin rakyat benar-benar merasakan bahwa negara hadir di tengah-tengah mereka. https://t.co/4cHZD7mTLo,1999801863219335514,https://pbs.twimg.com/media/G8C5MDGasAAdGOw.jpg,,in,,2,1,12,https://x.com/undefined/status/1999801863219335514,1427095335084515333,
1999753712097722767,Sat Dec 13 08:10:13 +0000 2025,0,https://t.co/Tal6ds7Mjq,1999753712097722767,,,zxx,,0,0,0,https://x.com/undefined/status/1999753712097722767,1501104265812537349,
1999749290051482030,Sat Dec 13 07:52:38 +0000 2025,1,Dukung program Cek Kesehatan Gratis untuk masyarakat Indonesia #ProgramPresiden #cekkesehatangratis #ProgramKesehatan https://t.co/BriqsEKisY,1999749290051482030,https://pbs.twimg.com/media/G8CJYa3bMAAdrMX.jpg,,in,,0,0,0,https://x.com/undefined/status/1999749290051482030,1444511087597023234,
1999749264747184261,Sat Dec 13 07:52:32 +0000 2025,1,Dukung program Cek Kesehatan Gratis untuk masyarakat Indonesia #ProgramPresiden #cekkesehatangratis #ProgramKesehatan https://t.co/xV2YRNfsdf,1999749264747184261,https://pbs.twimg.com/media/G8CJW6EagAI4bTg.jpg,,in,,0,0,0,https://x.com/undefined/status/1999749264747184261,1444511087597023234,
1999749235139588461,Sat Dec 13 07:52:25 +0000 2025,1,Dukung program Cek Kesehatan Gratis untuk masyarakat Indonesia #ProgramPresiden #cekkesehatangratis #ProgramKesehatan https://t.co/HRPzKeJD5C,1999749235139588461,https://pbs.twimg.com/media/G8CJVNRbAAASGhn.jpg,,in,,0,0,0,https://x.com/undefined/status/1999749235139588461,1444511087597023234,
1999749212423225652,Sat Dec 13 07:52:20 +0000 2025,1,Dukung program Cek Kesehatan Gratis untuk masyarakat Indonesia #ProgramPresiden #cekkesehatangratis #ProgramKesehatan https://t.co/al3nCgCDZt,1999749212423225652,https://pbs.twimg.com/media/G8CJT6gaUAAxSiX.jpg,,in,,0,0,0,https://x.com/undefined/status/1999749212423225652,1444511087597023234,
1999686301826843093,Sat Dec 13 03:42:21 +0000 2025,4,Kementrian Kesehatan serukan peran Humas Kementerian atau Lembaga dalam perluasan Cek Kesehatan Gratis #CKG https://t.co/92xogH3k1A,1999686301826843093,https://pbs.twimg.com/media/G8BQFkgagAU0uKl.jpg,,in,,0,19,4,https://x.com/undefined/status/1999686301826843093,734758892,
1999684318420197770,Sat Dec 13 03:34:28 +0000 2025,2,Kementrian Kesehatan serukan peran Humas Kementerian atau Lembaga dalam perluasan Cek Kesehatan Gratis #CKG https://t.co/XUCHe9gtv5,1999684318420197770,https://pbs.twimg.com/media/G8BOSJBagAEgvcA.jpg,,in,,0,16,2,https://x.com/undefined/status/1999684318420197770,1283264969513906176,
1999671971374850126,Sat Dec 13 02:45:24 +0000 2025,0,hari ini skrining kesehatan gratis ke puskesmas trs pas di loket ditanya kan ada keluhan apa? trs gue blg mau ckg . trs sambil cek ktp gue masnya ngomong oh ckg abis ultah ya? udh lewat ultahnya selamat ulang tahun ya trs gue kek awkward but berhasil bilang mksh,1999671971374850126,,,in,,0,1,0,https://x.com/undefined/status/1999671971374850126,1139455192775061505,
1999657917163929712,Sat Dec 13 01:49:33 +0000 2025,0,Program cek kesehatan gratis Ini merupakan salah satu program Quick Win Presiden Prabowo Subianto yang menyasar 280 juta masyarakat. #SehatBersama #KesehatanUntukSemua #IndonesiaPeduli #PemeriksaanGratis https://t.co/rPY9lp9OUG,1999657917163929712,https://pbs.twimg.com/media/G8A2RXtagAAZioC.jpg,,in,,0,0,0,https://x.com/undefined/status/1999657917163929712,1702683043084021760,
1998996578451992744,Thu Dec 11 06:01:38 +0000 2025,1,CEK KESEHATAN GRATIS MASUK SEKOLAH https://t.co/MTRhSA4Slp,1998996578451992744,https://pbs.twimg.com/media/G73cy3caMAcGvq9.jpg,,in,,0,0,0,https://x.com/undefined/status/1998996578451992744,1564385765773021185,
1998969887021301891,Thu Dec 11 04:15:34 +0000 2025,0,Bakti Kesehatan operasi katarak cek kesehatan gratis dan bantuan kacamata dalam rangka Peringatan Hari Ibu ke-97 Tahun 2025 bertempat di RSKD Duren Sawit Jakarta Timur. Hidup Jaya PKK Bergerak bersama PKK,1998969887021301891,,,in,,0,1,0,https://x.com/undefined/status/1998969887021301891,1328565492420812801,
1998963970536083642,Thu Dec 11 03:52:04 +0000 2025,5,Program Cek Kesehatan Gratis sebuah langkah besar untuk memastikan semua orang tanpa terkecuali dapat mengetahui kondisi kesehatannya sejak dini. #CKG #DeteksiDini #SehatItuGratis #IndonesiaSehat #Kesehatan https://t.co/2jmmINlqPz,1998963970536083642,https://pbs.twimg.com/ext_tw_video_thumb/1998963896955305984/pu/img/S79I655ubPk3kpr5.jpg,,in,,0,5,0,https://x.com/undefined/status/1998963970536083642,1768444042130718720,
1998963679589773325,Thu Dec 11 03:50:54 +0000 2025,5,Program Cek Kesehatan Gratis sebuah langkah besar untuk memastikan semua orang tanpa terkecuali dapat mengetahui kondisi kesehatannya sejak dini. #CKG #DeteksiDini #SehatItuGratis #IndonesiaSehat #Kesehatan https://t.co/ia4uOu6zhP,1998963679589773325,https://pbs.twimg.com/media/G72-35uasAAJ235.jpg,,in,,0,5,0,https://x.com/undefined/status/1998963679589773325,1768444042130718720,
1998963636552045022,Thu Dec 11 03:50:44 +0000 2025,5,Program Cek Kesehatan Gratis sebuah langkah besar untuk memastikan semua orang tanpa terkecuali dapat mengetahui kondisi kesehatannya sejak dini. #CKG #DeteksiDini #SehatItuGratis #IndonesiaSehat #Kesehatan https://t.co/biT7j7Tn3s,1998963636552045022,https://pbs.twimg.com/media/G72-1YMaMAYIRcv.jpg,,in,,0,5,0,https://x.com/undefined/status/1998963636552045022,1768444042130718720,
1998954475286049111,Thu Dec 11 03:14:20 +0000 2025,9,Sekarang mah grup WA gw isi undangannya tuh undangan Posyandu cek kesehatan gratis di puskesmas ‍↕️ kl dulu mah di grup isinya partih party konkow dimana kita hari ini? Skrg kumpulannya sama bu RT dan ibu² warga laiinnya https://t.co/yvsOADvR47,1998954475286049111,https://pbs.twimg.com/media/G722f93aMAEwrDn.jpg,,in,,0,6,0,https://x.com/undefined/status/1998954475286049111,1133032747847507968,
1998939922343014620,Thu Dec 11 02:16:30 +0000 2025,0,Hallo Sobat Sehat Taman Sari Pada 12 November 2025 telah dilaksanakan kegiatan Cek Kesehatan Gratis yang terintegrasi dengan Program Si Imut bagi para pegawai Kantor Imigrasi Kota Administrasi Jakarta Barat. https://t.co/ysMBHIkOdy,1998939922343014620,https://pbs.twimg.com/amplify_video_thumb/1998939875626954752/img/1ftj8u7VRAGtNOvC.jpg,,in,,0,1,0,https://x.com/undefined/status/1998939922343014620,924558912845574144,
1986288473175957953,Thu Dec 11 02:11:20 +0000 2025,0,@BebySoSweet @cakimiNOW penghapusan dan pelaksanaan biaya cek kesehatan dan pengobatan gratis secara nasional untuk rakyat Indonesia. Indonesia harus lebih baik lagi. SBY Menggagas Jokowi menata Prabowo melaksanakan gratisnya.,1998938621618041341,,BebySoSweet,in,,0,0,0,https://x.com/undefined/status/1998938621618041341,1913859108,
1998910647011258662,Thu Dec 11 00:20:10 +0000 2025,1,"Program Cek Kesehatan Gratis dapat dimanfaatkan sebagai pintu masuk edukasi dan deteksidini terutama untuk melihat tingkat aktivitas fisik risiko PTM dan pola hidup masyarakat #PeriksaKesehatan #IndonesiaSehat #CekKesehatanGratis #IndonesiaEmas2045 #InvestasiKesehatan https://t.co/pofiuK6plj",1998910647011258662,https://pbs.twimg.com/media/G72OoJ8bwAAf6xS.jpg,,in,,0,2,0,https://x.com/undefined/status/1998910647011258662,1310067302541320192,
1998900586381787640,Wed Dec 10 23:40:12 +0000 2025,1,Ayo segera cek kesehatan secara gratis #pemeriksaankesehatan #cekkesehatangratis #PapuaUntukIndonesia #PapuaIndonesia #PapuaMaju #astacita https://t.co/l4MsZq74y1,1998900586381787640,https://pbs.twimg.com/media/G72FfNkaMAIlT5a.jpg,,in,,0,0,0,https://x.com/undefined/status/1998900586381787640,1775536487343464448,
1998795164094288178,Wed Dec 10 16:41:17 +0000 2025,0,Kesehatan adalah kekayaan. Mari cek kesehatanmu secara gratis #PemeriksaanKesehatanGratis #PeduliKesehatan #SehatUntukSemua https://t.co/sHELGk7enw,1998795164094288178,https://pbs.twimg.com/media/G70lm_1aMAU0dgP.jpg,,in,,0,0,0,https://x.com/undefined/status/1998795164094288178,1981432286760620032,
1998773112234758524,Wed Dec 10 15:13:40 +0000 2025,4,cek kesehatan gratis pake method quantum bisa keliatan Kadar vitamin mineral kolesterol dll dalam tubuh hasilnya katanyasih hampir mirip sama mcu tapi kok bisa ya lewat tangan doang bisa kebaca https://t.co/t4is8RgF0X,1998773112234758524,https://pbs.twimg.com/media/G70RhrdaMAQerTv.jpg,,in,,0,5,1,https://x.com/undefined/status/1998773112234758524,1434068646695895042,
1998761817385124149,Wed Dec 10 14:28:49 +0000 2025,0,3. Cek kesehatan gratis yang menjangkau 5.200 warga DKI Jakarta yang dilaksanakan di puskesmas dan suku dinas kesehatan. Hidup Jaya PKK Bergerak Bersama PKK @ketumtppkk @pokjaiitppkkpusat @pokja3tppkkpusat @pokja4tppkkpusatnew,1998761826004484260,,tppkkpusat,in,,0,1,0,https://x.com/undefined/status/1998761826004484260,1328565492420812801,
1998761817385124149,Wed Dec 10 14:28:47 +0000 2025,0,Dalam kesempatan ini Ketua Umum Tim Penggerak PKK Ny.Tri Tito Karnavian langsung meninjau pelaksanaan operasi katarak cek kesehatan dan pemberian kacamata gratis di RSKD Duren Sawit Jakarta Timur.,1998761819478044848,,tppkkpusat,in,,0,1,0,https://x.com/undefined/status/1998761819478044848,1328565492420812801,
1998761817385124149,Wed Dec 10 14:28:47 +0000 2025,0,Jakarta 10 Desember 2025 Dalam rangka Peringatan Hari Ibu ke-97 Tahun 2025 TP PKK Pusat bersinergi dengan TP PKK Provinsi DKI Jakarta melaksanakan Bakti Kesehatan Operasi katarak gratis cek kesehatan gratis dan bantuan kacamata.,1998761817385124149,,,in,,0,1,0,https://x.com/undefined/status/1998761817385124149,1328565492420812801,
1998630862280380544,Wed Dec 10 13:44:07 +0000 2025,0,@kafidangdut hai kak mjb km cek kesehatan gratis di mana ya?,1998750577451479248,,kafidangdut,in,,0,0,0,https://x.com/undefined/status/1998750577451479248,2328408097,
1998705875570274486,Wed Dec 10 10:46:30 +0000 2025,0,1.Pelaksanaan Operasi katarak bagi 110 peserta yang telah melalui tahapan Administrasi dan skrining 2. Pemberian 3.400 kacamata gratis bagi pelajar dan lansia di sekolah kantor Pemerintah dan Puskesmas. 3. Cek kesehatan gratis yang menjangkau 5.200 warga DKI Jakarta,1998705880788037949,,tppkkpusat,in,,0,1,0,https://x.com/undefined/status/1998705880788037949,1328565492420812801,
1998705875570274486,Wed Dec 10 10:46:29 +0000 2025,0,Sinergi nyata dalam Bakti Kesehatan Ketua Umum Tim Penggerak PKK Ny.Tri Tito Karnavian meninjau pelaksanaan operasi katarak cek kesehatan dan pemberian kacamata gratis di RSKD Duren Sawit Jakarta Timur. Kegiatan dalam rangka Hari Ibu ke-97 ini merupakan hasil kolaborasi,1998705875570274486,,,in,,0,1,0,https://x.com/undefined/status/1998705875570274486,1328565492420812801,
1998678563323511119,Wed Dec 10 08:57:57 +0000 2025,0, Peduli Bumil Peduli Generasi Brebes Pemerintah Kabupaten Brebes bersama RSUI Mutiara Bunda Tanjung menghadirkan layanan cek kesehatan gratis bagi 500 ibu hamil melalui Program CSR Rabu (10/12/2025). https://t.co/sF6Mcf65Xw,1998678563323511119,https://pbs.twimg.com/amplify_video_thumb/1998678406637203456/img/7ZWS5eDZiEMBYscF.jpg,,in,,0,0,0,https://x.com/undefined/status/1998678563323511119,2918349296,
1998675680255725947,Wed Dec 10 08:46:30 +0000 2025,1,Pemeriksaan penyakit menular penyakit tidak menular serta layanan Cek Kesehatan Gratis (CKG) https://t.co/6iuxLyNafW,1998675680255725947,https://pbs.twimg.com/media/G7y47F5aMAIE2XY.jpg,,in,,0,0,0,https://x.com/undefined/status/1998675680255725947,1423154459337625600,
1998671980468552098,Wed Dec 10 08:32:07 +0000 2025,0,Cek Kesehatan Gratis cegah dini penyakit https://t.co/LBvbY5o5f1,1998672061494079662,https://pbs.twimg.com/media/G7y1pdPaMAMSjhw.jpg,GarrySnailpo,in,,0,0,0,https://x.com/undefined/status/1998672061494079662,1564630530603499524,
1998671980468552098,Wed Dec 10 08:31:58 +0000 2025,0,Cek Kesehatan Gratis bisa dilakukan kapan saja https://t.co/toKLlX29EZ,1998672024974000185,https://pbs.twimg.com/media/G7y1nPtbYAAjK-7.jpg,GarrySnailpo,in,,0,1,0,https://x.com/undefined/status/1998672024974000185,1564630530603499524,
1998671980468552098,Wed Dec 10 08:31:48 +0000 2025,0,Manfaat Cek Kesehatan Gratis https://t.co/8kiKGkl3c8,1998671980468552098,https://pbs.twimg.com/media/G7y1kvkawAAjv9N.jpg,,in,,0,1,0,https://x.com/undefined/status/1998671980468552098,1564630530603499524,
1998671726226370796,Wed Dec 10 08:31:34 +0000 2025,0,Cek Kesehatan Gratis cegah dini penyakit https://t.co/Ors1lmroyV,1998671921043378638,https://pbs.twimg.com/media/G7y1hNoaMAA6zde.jpg,HidupNusantara,in,,0,0,0,https://x.com/undefined/status/1998671921043378638,1564623681393131524,
1998671726226370796,Wed Dec 10 08:31:11 +0000 2025,0,Cek Kesehatan Gratis bisa dilakukan kapan saja https://t.co/6yaNFUWU78,1998671825048313942,https://pbs.twimg.com/media/G7y1bsabMAAVgJE.jpg,HidupNusantara,in,,0,1,0,https://x.com/undefined/status/1998671825048313942,1564623681393131524,
1998671726226370796,Wed Dec 10 08:30:47 +0000 2025,0,Manfaat Cek Kesehatan Gratis https://t.co/KMQMJ3uTWq,1998671726226370796,https://pbs.twimg.com/media/G7y1V4Ta8AACJ5Z.jpg,,in,,0,1,0,https://x.com/undefined/status/1998671726226370796,1564623681393131524,
1998668267041567047,Wed Dec 10 08:17:02 +0000 2025,3578,Update Kondisi Terkini Saat ini kami sedang membuka kegiatan cek kesehatan gratis untuk para penyintas bencana. Kab Langkat https://t.co/qjdkC9pA11,1998668267041567047,https://pbs.twimg.com/media/G7yxPFhaMAAXgdE.jpg,,in,,13,10,1059,https://x.com/undefined/status/1998668267041567047,1337987604596150272,
1946094883867087039,Wed Dec 10 07:48:02 +0000 2025,1,Manfaatkan Program Cek Kesehatan Gratis https://t.co/MB8LxgZeM5,1998660965286695161,https://pbs.twimg.com/media/G7yrjnmboAAfR5r.jpg,CiciAngsa2,in,,0,0,0,https://x.com/undefined/status/1998660965286695161,1564524497910108160,
1946094883867087039,Wed Dec 10 07:47:47 +0000 2025,1,Manfaatkan Program Cek Kesehatan Gratis https://t.co/cf2DmeHS6q,1998660905429774604,https://pbs.twimg.com/media/G7yrgHsaMAQQmRT.jpg,CiciAngsa2,in,,0,0,0,https://x.com/undefined/status/1998660905429774604,1564524497910108160,
1998613738719687047,Wed Dec 10 04:40:22 +0000 2025,0,Program cek kesehatan gratis Ini merupakan salah satu program Quick Win Presiden Prabowo Subianto yang menyasar 280 juta masyarakat. #SehatBersama #KesehatanUntukSemua #IndonesiaPeduli #PemeriksaanGratis https://t.co/xeU6HNrMX7,1998613738719687047,https://pbs.twimg.com/media/G7yAl7XbwAAG3fS.jpg,,in,,0,0,0,https://x.com/undefined/status/1998613738719687047,1702683043084021760,
1998576394562158606,Wed Dec 10 02:11:58 +0000 2025,1,Cek Kesehatan Gratis di Puskesmas Gambir Fasilitasnya lengkap petugas medisnya ramah sangaat membantu dan antrian cepat. Awal datang cek TB BB Tensi Gula darah. Diperiksa gigi juga. Jika tidak ada keluhan boleh langsung pulang. Puji Tuhan kata dokter aku sehat https://t.co/gboYOxkTJE,1998576394562158606,https://pbs.twimg.com/media/G7xeojbaMAM_B37.jpg,,in,,0,0,0,https://x.com/undefined/status/1998576394562158606,354875553,
1998562338694377607,Wed Dec 10 01:16:07 +0000 2025,0,Dokter bilang orang yang keliatan sehat sering justru yang jarang cek kesehatan. Makanya program pemeriksaan gratis ini penting. #Kemendagri #CekKesehatanGratis #Kesehatan,1998562338694377607,,,in,,0,1,0,https://x.com/undefined/status/1998562338694377607,1373906227,
1998550359770611875,Wed Dec 10 00:28:31 +0000 2025,0,Dalam rangka Peringatan Hari Ibu ke-97 Tahun 2025 akan dilaksanakan Bakti Kesehatan Operasi Katarak Gratis Cek Kesehatan Gratis &amp; Bantuan Kacamata pada tanggal 10 Desember 2025 ,1998550359770611875,,,in,,0,1,0,https://x.com/undefined/status/1998550359770611875,1328565492420812801,
1998448939872432570,Tue Dec 09 17:45:31 +0000 2025,0,Mari Sahabat semua segera manfaatkan Cek Kesehatan Gratis di pos kesehatan terdekat #stayhealthy #staysafe https://t.co/1tA6cbo081,1998448939872432570,https://pbs.twimg.com/media/G7vpmBha4AAVcps.jpg,,in,,0,0,0,https://x.com/undefined/status/1998448939872432570,1774703529334284288,
1998429544341189050,Tue Dec 09 16:28:28 +0000 2025,0,2. Cek Kesehatan Gratis bagi 5 (Lima) Yayasan/LKS pada tanggal 15 s.d 19 Desember 202 untuk Warga Binaan Yayasan / LKS.,1998429550611714156,,dinsosbekasikab,in,,0,1,0,https://x.com/undefined/status/1998429550611714156,1420936360924307457,
